Date,Alibaba,JD.com,NetEase,Baidu,Bilibili,Li Auto,XPeng,NIO,Trip.com,Yum China,Weibo,BeiGene,Zai Lab,Autohome,New Oriental Ed.,ZTO Express,Baozun,Lufax,Tuya,Miniso,Kanzhun (BOSS),Qifu Technology,H World (Huazhu),Hutchmed,GigaCloud
2025-09-22,1276.9517390727997,263.78674518377375,1184.4359527649067,1062.2217494345969,208.7437119100341,197.85949913935838,166.06203912319324,53.72137791260684,605.0069037744324,335.0783440216983,95.47011881175695,2626.3224039722118,257.7226916209256,228.72401985354918,410.41268477770063,145.92623882458793,33.818812439495105,26.588584749179063,19.824821149137506,189.85182079501647,184.72069170557552,238.7530394997957,301.49276640769676,129.52216607674563,234.0883874756255
2025-09-23,1267.0207216425842,255.92139049737852,1188.2398214716522,975.5935114277054,200.21538024356232,194.46608521357575,164.63189518529816,53.84138634350052,595.9845309414413,330.66227034360963,93.38723009040223,2556.6501929696824,249.16209038621673,222.66871033373718,395.3030104652771,143.88781016280518,31.388052548625183,26.49338190482979,19.03483439776039,182.81210519686738,180.01514525084076,244.73358035087585,297.17649042606354,124.23142519985504,235.8765602801941
2025-09-24,1371.902140164544,270.819277900584,1167.4075245797212,1033.5140979109929,204.26133162233418,197.7299442321273,165.38403279039449,55.361272646851376,595.2114688458169,335.0445625200973,97.34875983450002,2564.657620870814,252.6247008607952,228.05423435493776,396.39293533113414,147.1894557506057,32.26815877203558,26.436563947244622,20.06068560406038,180.0018906257783,182.6455481327912,242.36108151153257,310.785136354054,123.47430198007123,231.55319718201736
2025-09-25,1364.7776184183458,273.5466233935804,1173.5982935973952,1053.119507142852,212.6461505455536,200.74604979458763,173.0569430589676,58.10046419513242,588.8602696879134,333.5137934028444,96.36744197370763,2556.65376513057,246.01307702112263,225.09069773253486,394.80315232372413,149.64564246494137,31.733587167523183,26.600213863589488,19.60015699810333,173.36806378529218,182.7792432308197,237.37968455635382,304.50245325045034,122.81209547413482,224.46847111493844
2025-09-26,1337.9239961248095,268.5031521320343,1148.8821451211697,1022.179797615463,203.0506457998581,189.58657825558475,177.36774153365332,54.79020813817215,590.862574441162,336.60177767276764,95.96069116819763,2537.6271631491545,246.0889824855576,226.0096169198914,399.64163629787436,150.28393403691098,31.5977618055706,27.93989255386066,19.37892322809887,173.2429051569443,179.0021014213562,231.53532683849335,305.31531986170194,121.72143163850023,230.83488264538573
2025-09-29,1399.6938764147199,277.2934440999452,1177.6413183779296,1049.2647216887053,212.63832592255403,196.2994833759385,180.42747550203694,56.09668285009002,592.3996359734956,339.3032399982985,97.25499749183655,2589.550360743495,256.2085677668838,225.7872057386321,417.0294173730472,152.2624216988297,31.432814892562874,31.588422740150463,19.373195574573515,174.74777237016315,182.37257545187367,231.46689403057098,309.8155176356049,121.84105967057803,229.05497424795522
2025-09-30,1391.0555553838349,272.2493361703491,1182.9382115937042,1025.5659422472381,218.62447097328186,197.2212209942627,182.27786041511536,59.30645905117035,585.2815756744385,334.04634542144777,96.50919693641663,2651.6681924079894,263.7658649910736,222.20464384422303,413.04380721992493,149.43360579147338,31.52115145359039,31.598979523677826,19.22401020382881,175.11749982833862,181.81088457214355,223.994745124588,304.3931344519806,122.58224987983704,221.03719681434632
2025-10-02,1473.252641535757,279.96002109062647,1192.281083418049,1091.128211809315,224.79279992596275,200.98297430278853,185.2653706909614,61.39201103750361,584.974839878003,333.0263713600234,99.8301026940544,2685.7644654954347,263.3865038160475,222.84755239502556,416.0495514151262,148.85033453724736,31.43519980312385,33.92511797841894,19.763714617500682,170.014637172123,182.07516592750926,238.6429676890175,303.8476583959655,125.4295673248971,211.56512562022635
2025-10-03,1463.3378671488172,275.49945788569676,1179.5890691989625,1105.1107721328735,221.87822793273244,193.0052556743849,179.54158574543908,59.92501925802799,570.6107146164031,329.276325961835,98.13694688159057,2676.1579987132573,262.65837013721466,221.25563090838477,407.72361040517717,147.78910781594004,30.662933136890615,31.129880905151367,20.078772590067274,168.41265094682603,182.65457086717743,229.66069815902028,299.6251037120819,125.21994712848209,217.75351336900167
2025-10-06,1456.7775133607938,279.4192924976578,1175.2572609911513,1127.559199976371,222.61726992121112,193.67156918058026,183.86738165629595,59.058548641181915,555.4927097083055,336.0656895162738,97.34156023260493,2680.8223033191607,259.1884449003064,224.17348097570812,410.45301425457,149.78617107868195,29.879422549916285,31.824699354148834,20.23085872830393,170.2504570127794,189.3141574502106,235.5338943957595,298.09394388178225,126.13162057413501,223.3953680278246
